,lat,lon,labels
2751,28.629506,77.2774067,26
2752,28.6295438,77.219749,23
2753,28.6295838,77.2219647,23
2754,28.6296084,77.2241064,23
2755,28.6296322,77.2170566,23
2756,28.6296447,77.2772908,26
2757,28.6296448,77.2243993,23
2758,28.6296499,77.2376322,23
2759,28.6296576,77.2239758,23
2760,28.6297028,77.2171284,23
2761,28.6297131,77.2245025,23
2762,28.6297269,77.2320267,23
2763,28.6297299,77.2171503,23
2764,28.6297305,77.2201372,23
2765,28.6297371,77.0819031,27
2766,28.6297414,77.2241193,23
2767,28.6297521,77.2176616,23
2768,28.6297605,77.217177,23
2769,28.6297651,77.2224663,23
2770,28.6297728,77.2203117,23
2771,28.6298225,77.2206084,23
2772,28.6298283,77.213752,23
2773,28.6298758,77.2210617,23
2774,28.6298759,77.2189578,23
2775,28.6298829,77.2158822,23
2776,28.6298995,77.2325567,23
2777,28.6299114,77.2172701,23
2778,28.629923,77.2771866,26
2779,28.6299619,77.2158284,23
2780,28.6299698,77.2229648,23
2781,28.6299775,77.2236537,23
2782,28.6299956,77.2173375,23
2783,28.6300588,77.0912218,27
2784,28.6300965,77.0940113,27
2785,28.6301159,77.2197367,23
2786,28.6301441,77.0682683,-1
2787,28.6301576,77.2197258,23
2788,28.6301629,77.2775133,26
2789,28.630164,77.2230255,23
2790,28.630182,77.2204075,23
2791,28.6302007,77.2233357,23
2792,28.6302116,77.220132,23
2793,28.6302119,77.2129932,23
2794,28.6302645,77.2203409,23
2795,28.630268,77.2232644,23
2796,28.6302749,77.2204652,23
2797,28.6303156,77.2206535,23
2798,28.630329,77.2231472,23
2799,28.6303463,77.217545,23
2800,28.630347,77.2415723,23
2801,28.6303505,77.2150219,23
2802,28.6303544,77.2776624,26
2803,28.6303805,77.2230077,23
2804,28.6304355,77.0911037,27
2805,28.6304459,77.0683725,-1
2806,28.6304619,77.2173996,23
2807,28.6304673,76.9685752,-1
2808,28.6305138,77.2772867,26
2809,28.6305266,77.2200077,23
2810,28.6305309,77.222709,23
2811,28.6305595,77.2212797,23
2812,28.6305945,77.220264,23
2813,28.6306078,77.2201398,23
2814,28.6306394,77.1804675,23
2815,28.6306468,77.0764733,-1
2816,28.6306708,77.2169833,23
2817,28.6306895,77.2160507,23
2818,28.6307089,77.222185,23
2819,28.6307126,77.2158613,23
2820,28.6307154,77.219801,23
2821,28.6307154,77.219801,23
2822,28.6307208,77.2210523,23
2823,28.6307263,77.2174194,23
2824,28.6307285,77.2222043,23
2825,28.6307429,77.1112027,-1
2826,28.6307618,77.1795502,23
2827,28.6307649,77.2357838,23
2828,28.6307822,77.2160257,23
2829,28.6309047,77.0764877,-1
2830,28.6309899,77.2218384,23
2831,28.630998,77.2224344,23
2832,28.6310191,77.2197896,23
2833,28.6310486,77.2207857,23
2834,28.6310576,77.0911052,27
2835,28.6310681,77.2147904,23
2836,28.6311221,77.2164451,23
2837,28.6311254,77.2209039,23
2838,28.6311479,77.0910709,27
2839,28.6312513,77.2218705,23
2840,28.6312559,77.2204304,23
2841,28.6312824,77.2791253,26
2842,28.6312911,77.2214543,23
2843,28.6313114,77.1386277,-1
2844,28.6313321,77.2197505,23
2845,28.6313459,77.1253512,-1
2846,28.6313526,77.2271001,23
2847,28.6313639,77.2213236,23
2848,28.6314049,77.2204463,23
2849,28.6314083,77.220584,23
2850,28.6314141,77.2218293,23
2851,28.6314356,77.2162489,23
2852,28.6314464,77.12542,-1
2853,28.6314468,77.2205311,23
2854,28.6314625,77.2206262,23
2855,28.6314709,77.2214431,23
2856,28.6315107,77.3028385,28
2857,28.6315203,77.2181565,23
2858,28.6315666,77.2223238,23
2859,28.6315735,77.2162648,23
2860,28.631578,77.2160627,23
2861,28.6316182,77.2222311,23
2862,28.6316312,77.3028557,28
2863,28.6316411,77.2215631,23
2864,28.6316725,77.2796986,26
2865,28.6316761,77.2222326,23
2866,28.6316863,77.2166292,23
2867,28.6317079,77.2219529,23
2868,28.6317129,77.2221539,23
2869,28.6317221,77.22247,23
2870,28.6317429,77.222079,23
2871,28.6317488,77.2789716,26
2872,28.6317679,77.2220318,23
2873,28.6317854,77.2159495,23
2874,28.6318106,77.2163806,23
2875,28.6318266,77.2168493,23
2876,28.6318669,77.1142252,-1
2877,28.6318859,77.2215295,23
2878,28.6319007,77.2204138,23
2879,28.6319296,77.2155817,23
2880,28.6319296,77.2155817,23
2881,28.6319359,77.2218514,23
2882,28.6319373,77.2800816,26
2883,28.6319496,77.2217935,23
2884,28.632007,77.2176823,23
2885,28.6320355,77.284615,26
2886,28.632053,77.279436,26
2887,28.6320671,77.2175099,23
2888,28.6321017,77.2077833,23
2889,28.632121,77.2154362,23
2890,28.6321307,77.2163119,23
2891,28.6321519,77.2226463,23
2892,28.6321974,77.2177075,23
2893,28.6321991,77.2163026,23
2894,28.6322157,77.2053426,23
2895,28.6322316,77.2223143,23
2896,28.6322738,77.2162739,23
2897,28.632288,77.2154512,23
2898,28.6322887,77.313828,-1
2899,28.6322895,77.2798028,26
2900,28.6322944,77.2213883,23
2901,28.6323321,77.2207958,23
2902,28.6323764,77.2172154,23
2903,28.6323873,77.1262426,-1
2904,28.6324332,77.2202309,23
2905,28.6324627,77.2352614,23
2906,28.6325028,77.2214473,23
2907,28.6325274,77.2223125,23
2908,28.6325327,77.2179816,23
2909,28.6325492,77.2080312,23
2910,28.6325543,77.2078984,23
2911,28.6325673,77.2191163,23
2912,28.6325896,77.2214782,23
2913,28.6326127,77.2179639,23
2914,28.6326368,77.2167019,23
2915,28.6326902,77.086868,27
2916,28.6326963,77.236735,23
2917,28.6327017,77.2303905,23
2918,28.6327144,77.2804575,26
2919,28.632716,77.0320047,-1
2920,28.6327263,77.2179024,23
2921,28.6327268,77.2804122,26
2922,28.6327513,77.1989712,-1
2923,28.6327625,77.2805113,26
2924,28.6327737,77.2231872,23
2925,28.6328176,77.2804764,26
2926,28.6328187,77.2178944,23
2927,28.6328293,77.2172007,23
2928,28.6328301,77.2214938,23
2929,28.6328321,77.0867027,27
2930,28.6328407,77.2053949,23
2931,28.632874,77.2220034,23
2932,28.6328757,77.0854072,27
2933,28.632898,77.2363296,23
2934,28.6329087,77.086855,27
2935,28.6329164,77.2808368,26
2936,28.6329277,77.2173766,23
2937,28.632967,77.2179001,23
2938,28.6330017,77.2197456,23
2939,28.6330065,77.2272004,23
2940,28.6330221,77.2179096,23
2941,28.6330316,77.2166624,23
2942,28.6330613,77.2198505,23
2943,28.6330681,77.2226945,23
2944,28.633086,77.2166998,23
2945,28.633114,77.2179689,23
2946,28.6331254,77.2269459,23
2947,28.6331399,76.9537195,-1
2948,28.6331429,77.3089374,28
2949,28.6331479,77.2196115,23
2950,28.6331482,77.2197969,23
2951,28.6331527,77.2204351,23
2952,28.6331602,77.2272681,23
2953,28.633169,77.2179864,23
2954,28.633173,77.2231474,23
2955,28.6332171,77.3089195,28
2956,28.6332462,77.2162929,23
2957,28.6332528,77.127139,-1
2958,28.6332669,77.2803528,26
2959,28.6332767,77.2238762,23
2960,28.6332852,77.2270346,23
2961,28.6332981,77.21666,23
2962,28.6333153,77.2180419,23
2963,28.6333172,77.2226137,23
2964,28.6333173,77.0899456,27
2965,28.6333474,77.0904058,27
2966,28.6333695,77.2212936,23
2967,28.6333793,77.2076665,23
2968,28.6333849,77.0899235,27
2969,28.633421,76.953435,-1
2970,28.6334275,77.2080471,23
2971,28.633435,77.2008328,23
2972,28.6334431,77.2084285,23
2973,28.6334535,77.207037,23
2974,28.633496,77.2181048,23
2975,28.633497,77.2363296,23
2976,28.6335073,77.2205603,23
2977,28.6335075,77.2169106,23
2978,28.6335111,77.2212566,23
2979,28.633543,77.0898571,27
2980,28.6335843,77.2166414,23
2981,28.6335971,77.2212499,23
2982,28.6336036,77.2178165,23
2983,28.6336127,77.2218452,23
2984,28.6336189,77.2211054,23
2985,28.633622,77.2222396,23
2986,28.6336222,77.0898215,27
2987,28.6336342,77.2169575,23
2988,28.6336834,77.2219946,23
2989,28.6336905,77.2175781,23
2990,28.6337075,77.2169847,23
2991,28.6337158,77.2178321,23
2992,28.6337417,77.2162906,23
2993,28.6337495,77.2230833,23
2994,28.6337722,77.216499,23
2995,28.6337914,77.217038,23
2996,28.6337981,77.218344,23
2997,28.6338082,77.1794321,23
2998,28.6338129,77.2208289,23
2999,28.6338236,77.2174384,23
3000,28.6338242,77.2254655,23
3001,28.6338348,77.2174126,23
3002,28.6338378,77.2214954,23
3003,28.6338539,77.2170745,23
3004,28.6338668,77.2173585,23
3005,28.633867,77.2184488,23
3006,28.6338871,77.2173285,23
3007,28.6339281,77.217254,23
3008,28.6339472,77.225211,23
3009,28.6339659,77.2171659,23
3010,28.6339704,77.2216328,23
3011,28.6339716,77.2180188,23
3012,28.6339759,77.2255519,23
3013,28.6339909,77.2167227,23
3014,28.6339927,77.220884,23
3015,28.6340786,77.2203569,23
3016,28.6341056,77.2187113,23
3017,28.63412,77.2222423,23
3018,28.6341238,77.2187524,23
3019,28.6341417,77.2187952,23
3020,28.6341481,77.2179356,23
3021,28.6341575,77.2188291,23
3022,28.6341887,77.2227897,23
3023,28.6342007,77.2210708,23
3024,28.6342635,77.2190699,23
3025,28.6342661,77.2191465,23
3026,28.6342788,77.2176384,23
3027,28.6342817,77.2190663,23
3028,28.6342867,77.2192258,23
3029,28.6343239,77.2194607,23
3030,28.6343272,77.2214399,23
3031,28.6343601,77.2182711,23
3032,28.6343655,77.2179596,23
3033,28.6343831,77.1894419,23
3034,28.6343883,77.2183155,23
3035,28.6344,77.2207083,23
3036,28.634418,77.2195598,23
3037,28.6344827,77.2175372,23
3038,28.6345005,77.2195627,23
3039,28.6345172,77.2195629,23
3040,28.6345193,77.1810077,23
3041,28.6345475,77.1804069,23
3042,28.6345574,77.3154765,-1
3043,28.634655,77.219527,23
3044,28.6346593,77.2218033,23
3045,28.6346701,77.21772,23
3046,28.6346887,77.2195265,23
3047,28.634698,77.1826937,23
3048,28.634703,77.2205246,23
3049,28.6347064,77.2201014,23
3050,28.6347165,77.2195254,23
3051,28.6347196,77.2202579,23
3052,28.6347294,77.2203803,23
3053,28.6347463,77.2201976,23
3054,28.6347708,77.2213997,23
3055,28.6348216,77.2205433,23
3056,28.6348488,77.3036012,28
3057,28.6348507,77.3035496,28
3058,28.6348946,77.2222257,23
3059,28.6349295,77.2194616,23
3060,28.6349539,77.2173289,23
3061,28.6350118,77.2002755,-1
3062,28.6350437,77.2212522,23
3063,28.6350525,77.3045938,28
3064,28.6350577,77.2181263,23
3065,28.6350924,77.2196937,23
3066,28.6351302,77.2210229,23
3067,28.6352021,77.2184123,23
3068,28.6352179,77.2212575,23
3069,28.635221,77.2201059,23
3070,28.6352382,77.218477,23
3071,28.635243,77.2196937,23
3072,28.6352636,77.2186749,23
3073,28.6352772,77.1782466,23
3074,28.6353146,77.2206088,23
3075,28.6353446,77.2203635,23
3076,28.6353515,77.2190315,23
3077,28.6353937,77.2196262,23
3078,28.6354223,77.2131895,23
3079,28.6356102,77.3002997,28
3080,28.6356162,77.1855851,23
3081,28.6357621,77.1778604,23
3082,28.6357869,77.2189634,23
3083,28.6357899,77.2151512,23
3084,28.635912,77.2222854,23
3085,28.6359808,77.21846,23
3086,28.6359878,77.2250742,23
3087,28.6360561,77.2182673,23
3088,28.6361019,77.2855926,26
3089,28.6361048,77.0652214,-1
3090,28.6361213,77.1836935,23
3091,28.6361218,77.3056381,28
3092,28.6361305,77.3013028,28
3093,28.6361562,77.3082143,28
3094,28.6361764,77.3056681,28
3095,28.6362148,77.2008393,-1
3096,28.6362518,77.1789011,23
3097,28.6363899,77.2020403,-1
3098,28.6363964,77.2141269,23
3099,28.6365331,77.1830556,23
3100,28.6365657,77.0973217,-1
3101,28.6365664,77.2964318,28
3102,28.636617,77.2173697,23
3103,28.636705,77.0965516,-1
3104,28.6368309,77.1803119,23
3105,28.636867,77.0934463,27
3106,28.6370475,77.286523,-1
3107,28.6371416,77.1798452,23
3108,28.6371779,77.1305137,-1
3109,28.637317,77.3027244,28
3110,28.63743,77.286971,-1
3111,28.637461,77.1814651,23
3112,28.6376604,77.3015157,28
3113,28.6377495,77.223802,23
3114,28.6378691,77.2141735,23
3115,28.6378975,77.2413599,-1
3116,28.6379089,77.1807881,23
3117,28.6379881,77.0662943,-1
3118,28.6380486,77.2110664,23
3119,28.6381513,77.2999565,28
3120,28.6381566,77.1894345,23
3121,28.638233,77.2120277,23
3122,28.6383221,77.1805949,23
3123,28.6384132,77.2104056,23
3124,28.6384835,77.173365,23
3125,28.6385154,77.2405687,-1
3126,28.6385905,77.2697418,-1
3127,28.6386159,77.0731564,-1
3128,28.6386159,77.0731564,-1
3129,28.6387283,77.1763691,23
3130,28.6388435,77.1838163,23
3131,28.6388803,77.2137619,23
3132,28.6390079,77.2456619,-1
3133,28.6390596,77.0747469,-1
3134,28.6392225,77.2452524,-1
3135,28.6392811,77.1299559,-1
3136,28.6394116,77.2238694,23
3137,28.639534,77.2097862,23
3138,28.6396139,77.1740466,23
3139,28.6397503,77.1739956,23
3140,28.6397522,77.1866567,23
3141,28.6397954,77.1856155,23
3142,28.6398522,77.2130306,23
3143,28.6400648,77.204746,23
3144,28.6401874,77.2564926,-1
3145,28.6402494,77.2943925,-1
3146,28.6402692,77.2088677,23
3147,28.6402763,77.2510218,-1
3148,28.6403009,77.2131013,23
3149,28.6403133,77.1858677,23
3150,28.6403964,77.2934473,-1
3151,28.640496,77.1741764,23
3152,28.6405446,77.217099,23
3153,28.6405551,77.2107627,23
3154,28.6405645,77.2116448,23
3155,28.6405754,77.2117485,23
3156,28.6405917,77.2108939,23
3157,28.6406068,77.1048726,-1
3158,28.6406664,77.2113691,23
3159,28.6406954,77.2113562,23
3160,28.6407001,77.211572,23
3161,28.6407045,77.2105994,23
3162,28.6407272,77.2111472,23
3163,28.6407385,77.1050597,-1
3164,28.6407442,77.211775,23
3165,28.640747,77.1067165,-1
3166,28.6407852,77.2107578,23
3167,28.6407857,77.213179,23
3168,28.6408235,77.2121133,23
3169,28.6408312,77.2117509,23
3170,28.6408661,77.2103053,23
3171,28.6408832,77.213014,23
3172,28.6408956,77.2185643,23
3173,28.6409128,77.2136434,23
3174,28.6409134,77.2104527,23
3175,28.6409278,77.2137181,23
3176,28.6409369,77.2135742,23
3177,28.640973,77.2137407,23
3178,28.6409867,77.2108048,23
3179,28.6409875,77.2128901,23
3180,28.6409944,77.2127435,23
3181,28.6410117,77.2137916,23
3182,28.6410202,77.2126034,23
3183,28.6410343,77.2126817,23
3184,28.6410357,77.2125335,23
3185,28.6410445,77.2105515,23
3186,28.6410564,77.0118485,-1
3187,28.6410765,77.2126795,23
3188,28.6411171,77.2144269,23
3189,28.6411183,77.2155875,23
3190,28.641127,77.2135184,23
3191,28.6411417,77.2137445,23
3192,28.6411555,77.2108258,23
3193,28.641178,77.2106033,23
3194,28.6412137,77.2147624,23
3195,28.6412362,77.2187312,23
3196,28.641256,77.2360463,-1
3197,28.6412639,77.3094684,-1
3198,28.6412802,77.2147522,23
3199,28.6412833,77.2348042,-1
3200,28.6412994,77.215302,23
3201,28.6413146,77.2052725,23
3202,28.6413331,77.2155005,23
3203,28.641343,77.2134623,23
3204,28.6413641,77.2152163,23
3205,28.6414451,77.2132453,23
3206,28.6414639,77.218736,23
3207,28.6414981,77.2167598,23
3208,28.6415015,77.2160786,23
3209,28.6415227,77.2258674,23
3210,28.6415528,77.2190934,23
3211,28.6415665,77.2126308,23
3212,28.6415909,77.2155347,23
3213,28.6416777,77.2052683,23
3214,28.641708,77.2048736,23
3215,28.6417112,77.2053896,23
3216,28.6417215,77.2147806,23
3217,28.6418902,77.2152603,23
3218,28.6418972,77.145346,-1
3219,28.6420621,77.2179887,23
3220,28.6421175,77.10692,-1
3221,28.6421748,77.2183515,23
3222,28.6421914,77.1455812,-1
3223,28.642273,77.218265,23
3224,28.6423302,77.2182562,23
3225,28.6423613,77.1842583,23
3226,28.6424044,77.2103819,23
3227,28.6424057,77.2182489,23
3228,28.6424536,77.2182429,23
3229,28.6424922,77.1762685,23
3230,28.6425083,77.1764239,23
3231,28.6425157,77.1817472,23
3232,28.6425338,77.2193198,23
3233,28.6425399,77.1064778,-1
3234,28.6425769,77.2193166,23
3235,28.6426317,77.2126592,23
3236,28.6428132,77.1893009,23
3237,28.6428339,77.186576,23
3238,28.6429706,77.2226296,23
3239,28.6430829,77.2184068,23
3240,28.6433247,77.1838674,23
3241,28.6434,77.2192801,23
3242,28.6434861,77.1795881,23
3243,28.643492,77.187296,23
3244,28.6435317,77.2183331,23
3245,28.6435985,77.2238016,23
3246,28.643686,77.1882167,23
3247,28.6436925,77.2406702,30
3248,28.6437003,77.2189266,23
3249,28.6437322,77.2095729,23
3250,28.6437527,77.210777,23
3251,28.6438105,77.1910019,23
3252,28.6438531,77.3170505,-1
3253,28.6438892,77.1387433,-1
3254,28.6439598,77.218478,23
3255,28.6439995,77.1912841,23
3256,28.6440134,77.20095,23
3257,28.6440465,77.2124248,23
3258,28.6440795,77.2010334,23
3259,28.6440948,77.2010082,23
3260,28.6441271,77.200949,23
3261,28.6441975,77.2418175,30
3262,28.6442803,77.2006524,23
3263,28.6443349,77.1386099,-1
3264,28.6443502,77.188445,23
3265,28.6443518,77.2005478,23
3266,28.6444395,77.1987994,23
3267,28.6444573,77.0348741,-1
3268,28.6444721,77.2147985,23
3269,28.6445858,77.194343,23
3270,28.6445935,77.1947781,23
3271,28.64467,77.2402214,30
3272,28.644713,77.2044948,23
3273,28.6447305,77.2147726,23
3274,28.6447452,77.2427346,30
3275,28.6447702,77.2441691,30
3276,28.6447813,77.1267293,-1
3277,28.6447831,77.2441705,30
3278,28.6449129,77.1977647,23
3279,28.6449742,77.0991316,31
3280,28.6449997,77.2231206,23
3281,28.6450079,77.1989094,23
3282,28.6451021,77.1696998,29
3283,28.6451684,77.1945193,23
3284,28.6452167,77.2110064,23
3285,28.645305,77.1785622,23
3286,28.6453308,77.211746,23
3287,28.6453864,77.1839126,23
3288,28.6453995,77.173542,29
3289,28.6454365,77.2251207,23
3290,28.645479,77.2163699,23
3291,28.6457808,77.1727642,29
3292,28.6457998,77.1722681,29
3293,28.645835,77.1723304,29
3294,28.6458869,77.1723786,29
3295,28.6459278,77.2158267,23
3296,28.6459845,77.1954706,23
3297,28.6460321,77.3154859,-1
3298,28.6460854,77.0980297,31
3299,28.6460886,77.2070915,23
3300,28.6461911,77.2400153,30
3301,28.6463013,77.2153689,23
3302,28.6463374,77.3160482,-1
3303,28.6464118,77.1810832,23
3304,28.6464168,77.315127,-1
3305,28.6464253,77.1176773,-1
3306,28.6465523,77.3144625,-1
3307,28.646576,77.1671972,29
3308,28.6465886,77.1957658,23
3309,28.6466897,77.2128151,23
3310,28.6467013,77.2132438,23
3311,28.6467075,77.2129328,23
3312,28.6467122,77.212921,23
3313,28.6467321,77.1893103,23
3314,28.6467445,77.1181892,-1
3315,28.6467672,77.159575,29
3316,28.6467705,77.2129317,23
3317,28.6467815,77.3147684,-1
3318,28.6467991,77.1596549,29
3319,28.6468174,77.1597175,29
3320,28.646859,77.1597232,29
3321,28.6469122,77.3166536,-1
3322,28.6469531,77.1690895,29
3323,28.6469827,77.3160371,-1
3324,28.6469968,77.0956481,31
3325,28.6471225,77.1680059,29
3326,28.6471993,77.2359366,30
3327,28.647204,77.1420464,-1
3328,28.6472419,77.1940204,23
3329,28.64725,77.194235,23
3330,28.6473546,77.1879785,23
3331,28.6473658,77.1650735,29
3332,28.6473887,77.169391,29
3333,28.6476028,77.1656099,29
3334,28.6476472,77.2269058,23
3335,28.647734,77.1256907,-1
3336,28.6477737,77.1839471,23
3337,28.6478146,77.2399952,30
3338,28.6478735,77.180705,23
3339,28.6482081,77.2336645,30
3340,28.6482807,77.0963406,31
3341,28.6483037,77.1430207,-1
3342,28.6483622,77.213419,23
3343,28.6483737,77.1633494,29
3344,28.6489732,77.3007936,32
3345,28.6490055,77.0424361,-1
3346,28.6490714,77.300685,32
3347,28.6491329,77.3006243,32
3348,28.6491348,77.2164415,23
3349,28.6491519,77.232748,30
3350,28.6491765,77.1437436,-1
3351,28.6491995,77.1846567,23
3352,28.6492143,77.2373334,30
3353,28.6493059,77.1228256,-1
3354,28.6493946,77.1572955,33
3355,28.6494256,77.3003328,32
3356,28.6494365,77.2335183,30
3357,28.6494769,77.2337391,30
3358,28.6496555,77.232837,30
3359,28.6497142,77.2343609,30
3360,28.6497717,77.2326547,30
3361,28.6497904,77.2999905,32
3362,28.6498234,77.2340857,30
3363,28.6498482,77.0416046,-1
3364,28.6498682,77.0420794,-1
3365,28.6498941,77.2003863,-1
3366,28.6499265,77.1832978,23
3367,28.6499319,77.2432349,30
3368,28.6499529,77.1832307,23
3369,28.6499571,77.1219621,-1
3370,28.6499596,77.1920868,23
3371,28.6500017,77.0439512,-1
3372,28.6500229,77.0439519,-1
3373,28.6500264,77.0438735,-1
3374,28.6500399,77.1211456,-1
3375,28.6500978,77.1684565,29
3376,28.6503691,77.2682627,-1
3377,28.6504541,77.2206601,23
3378,28.6504594,77.2396485,30
3379,28.6504719,77.2303091,30
3380,28.650606,77.2295833,30
3381,28.6506289,77.299216,32
3382,28.6507461,77.1253301,-1
3383,28.6509785,77.1206104,-1
3384,28.6510864,77.1574434,33
3385,28.6510976,77.2987351,32
3386,28.6511174,77.2977704,32
3387,28.6511747,77.2394446,30
3388,28.6514487,77.1591527,33
3389,28.65166,77.2347281,30
3390,28.6517189,77.2982129,32
3391,28.6517355,77.2982072,32
3392,28.6517424,77.22192,-1
3393,28.6517441,77.0931291,31
3394,28.6517445,77.0937915,31
3395,28.6517663,77.0963462,31
3396,28.6519026,77.095396,31
3397,28.6519808,77.1608069,29
3398,28.6520236,77.192417,23
3399,28.6520332,77.220882,-1
3400,28.6520416,77.1566174,33
3401,28.6520813,77.0946973,31
3402,28.6521081,77.0963316,31
3403,28.6521926,77.2426343,-1
3404,28.6522781,77.1918029,23
3405,28.6523146,77.0957783,31
3406,28.652348,77.1655973,29
3407,28.6523726,77.1561668,33
3408,28.652398,77.1930248,23
3409,28.6524641,77.2337052,30
3410,28.6528915,77.192125,23
3411,28.6530735,77.1232875,-1
3412,28.653096,77.1237821,-1
3413,28.6535437,77.1658655,-1
3414,28.6536021,77.1189692,-1
3415,28.6536714,77.1916577,23
3416,28.6537629,77.2056378,-1
3417,28.6539198,77.191078,23
3418,28.6539476,77.1910033,23
3419,28.6541792,77.1660801,-1
3420,28.6544805,77.1542998,-1
3421,28.654694,77.069034,-1
3422,28.6547263,77.1377879,-1
3423,28.6547667,77.2334847,30
3424,28.6551074,77.2309146,30
3425,28.6552341,77.13873,-1
3426,28.655366,77.2720718,-1
3427,28.6554584,77.2360764,30
3428,28.6556965,77.2393801,30
3429,28.6557683,77.2952085,-1
3430,28.6558115,77.2356623,30
3431,28.6558358,77.2190161,-1
3432,28.6558413,77.2936195,-1
3433,28.6559206,77.2347384,30
3434,28.6559374,77.2392049,30
3435,28.6559387,77.2352453,30
3436,28.6560137,77.2334875,30
3437,28.656061,77.2329064,30
3438,28.6561214,77.3016434,-1
3439,28.6561924,77.2306625,30
3440,28.6562179,77.0895469,-1
3441,28.6562423,77.2348625,30
3442,28.6562633,77.2339013,30
3443,28.6562839,77.1511035,-1
3444,28.6562865,77.2341095,30
3445,28.6563318,77.2330386,30
3446,28.6563366,77.2318879,30
3447,28.6563624,77.2310003,30
3448,28.6563695,77.2309239,30
3449,28.6563806,77.234434,30
3450,28.6563835,77.2314822,30
3451,28.6563859,77.2314259,30
3452,28.6563948,77.2365376,30
3453,28.6564335,77.2321014,30
3454,28.656457,77.2300677,30
3455,28.6564686,77.2321261,30
3456,28.6565174,77.2246065,-1
3457,28.6565435,77.2319301,30
3458,28.6565694,77.2319328,30
3459,28.6566589,77.2323217,30
3460,28.6566681,77.2383325,30
3461,28.656726,77.30198,-1
3462,28.656727,77.2320207,30
3463,28.6567408,77.2393881,30
3464,28.657125,77.1960191,-1
3465,28.657281,77.2400117,30
3466,28.6573574,77.2359806,30
3467,28.6573877,77.1297365,-1
3468,28.657401,77.2231422,-1
3469,28.657558,77.2231804,-1
3470,28.6576906,77.208325,-1
3471,28.6577341,77.2426166,30
3472,28.6577484,77.2152058,-1
3473,28.6578827,77.1888491,-1
3474,28.6579615,77.2233418,-1
3475,28.6580128,77.2233194,-1
3476,28.6581315,77.2372143,30
3477,28.6581566,77.1940384,-1
3478,28.6582325,77.2299292,30
3479,28.6585978,77.2310844,30
3480,28.6590026,77.2127144,34
3481,28.6591084,77.2127493,34
3482,28.6591305,77.2127601,34
3483,28.659324,77.317345,-1
3484,28.660058,77.317221,-1
3485,28.6601611,77.2130942,34
3486,28.6601769,77.1461986,-1
3487,28.6602835,77.2131021,34
3488,28.6602853,77.2813005,-1
3489,28.6602944,77.228812,30
3490,28.6603735,77.2285221,30
3491,28.6603874,77.2293263,30
3492,28.6604974,77.2271618,30
3493,28.6608263,77.1468104,-1
3494,28.6608921,77.2790244,-1
3495,28.6610711,77.2117518,34
3496,28.6610853,77.0038055,-1
3497,28.6611454,77.302603,-1
3498,28.6614428,77.2799953,-1
3499,28.661734,77.317286,-1
3500,28.6621608,77.2068111,-1
3501,28.6622332,77.2120361,34
3502,28.6624722,77.1853223,-1
3503,28.6626518,77.2424315,-1
3504,28.6626659,77.2339069,35
3505,28.6627534,77.2403662,-1
3506,28.6628679,77.124514,-1
3507,28.662997,77.2228589,34
3508,28.6630382,77.1296588,-1
3509,28.6630585,77.2206204,34
3510,28.6633196,77.2185803,34
3511,28.6633448,77.0073192,-1
3512,28.6633634,77.2841663,-1
3513,28.663698,77.1829662,-1
3514,28.6643395,77.2145982,34
3515,28.6647261,77.2051696,-1
3516,28.6649179,77.2151133,34
3517,28.6650237,77.2145536,34
3518,28.665261,77.317129,-1
3519,28.6653614,77.2842171,-1
3520,28.666437,77.2316333,35
3521,28.6666503,77.2353709,35
3522,28.6667194,77.2864265,-1
3523,28.6668447,77.2159035,34
3524,28.6668948,77.2143441,34
3525,28.666922,77.3178057,-1
3526,28.6670706,77.3192714,-1
3527,28.6671063,77.219039,34
3528,28.6671095,77.2304778,35
3529,28.6671233,77.3196738,-1
3530,28.6672051,77.2163975,34
3531,28.6672631,77.2305769,35
3532,28.6672719,77.1192683,-1
3533,28.6673165,77.2201688,34
3534,28.6673419,77.2303462,35
3535,28.667439,77.2291895,35
3536,28.6675804,77.2283073,35
3537,28.6675822,77.0875128,-1
3538,28.6675992,77.2286131,35
3539,28.6676756,77.2292736,35
3540,28.6676893,77.2293623,35
3541,28.6676909,77.2160776,34
3542,28.6677405,77.1345749,36
3543,28.6677708,77.2297887,35
3544,28.6678882,77.0875826,-1
3545,28.6681733,77.0862745,-1
3546,28.6682825,77.1373251,36
3547,28.6683615,77.2251757,35
3548,28.6683675,77.1372486,36
3549,28.6684876,77.2267912,35
3550,28.6685915,77.2283796,35
3551,28.668592,77.1996152,37
3552,28.6691241,77.1350452,36
3553,28.6692325,77.1497669,-1
3554,28.669552,77.1427218,36
3555,28.6695828,77.1018175,-1
3556,28.6696114,77.2051028,37
3557,28.669849,77.1026183,-1
3558,28.6699013,77.1326211,36
3559,28.6700091,77.13376,36
3560,28.6701353,77.2840423,-1
3561,28.6704182,77.1331706,36
3562,28.6704645,77.1287499,36
3563,28.6704978,77.1326497,36
3564,28.6705878,77.1338365,36
3565,28.6705911,77.1339317,36
3566,28.6706413,77.1340058,36
3567,28.6706967,77.1340584,36
3568,28.6707258,77.284189,-1
3569,28.6707436,77.2842459,-1
3570,28.6707681,77.134131,36
3571,28.6709928,77.1505555,-1
3572,28.6712448,77.2804943,-1
3573,28.6712618,77.1342091,36
3574,28.6714056,77.2002527,37
